Code,Name,Costing Method,Sales account,Don't delete
4800086036162,SELECTA ICE CREAM QUEZO REAL 1.5L,FIFO,Sales Select,5200200
4800086036186,SELECTA VERY ROCKY ROAD 1.4L,FIFO,Sales Select,5200200
4800086036520,SELECTA ICE CREAM STICK VERY ROCKY ROAD 60ML,FIFO,Sales Select,5200200
4800086038623,"SELECTA 2IN1 DOUBLE DUTCH, VERY ROCKY ROAD 3L",FIFO,Sales Select,5200200
4800086038630,"SELECTA 2IN1 DOUBLE DUTCH, VERY ROCKY ROAD 1.5L",FIFO,Sales Select,5200200
4800086038647,SELECTA 2IN1 DOUBLE DUTCH/ ROCKY ROAD 750ML,FIFO,Sales Select,5200200
4800086038678,SELECTA DBL SUP CCREAM-COFF CRUMBLE 750ML,FIFO,Sales Select,5200200
4800086038708,"SELECTA 2IN1 QUEZO REAL, BUCO SALAD 750ML",FIFO,Sales Select,5200200
4800086039156,SELECTA 3+1 DOUBLE DUTCH1.5L,FIFO,Sales Select,5200200
4800086039576,CORNETTO DISC CHOCOLATE 120ML,FIFO,Sales Select,5200200
4800086040633,"SELECTA 2IN1 ROCKY ROAD, COOKIES & CREAM 1.5L",FIFO,Sales Select,5200200
4800086040657,"SELECTA 2IN1 ROCKY ROAD, COOKIES & CREAM 750ML",FIFO,Sales Select,5200200
4800086040671,"SELECTA 2IN1 DOUBLE DUCTH, COOKIES & CREAM 1.4L",FIFO,Sales Select,5200200
4800086040688,"SELECTA 2IN1 DOUBLE DUTCH, COOKIES & CREAM 750ML",FIFO,Sales Select,5200200
4800086040879,SELECTA DOUBLE DUTCH 750ML,FIFO,Sales Select,5200200
480008604088,SELECTA SUPREME COOK,FIFO,Sales Select,5200200
4800086040886,SELECTA SUPREME ROCKY ROAD 750ML,FIFO,Sales Select,5200200
4800086040893,SELECTA COOKIES & CREAM 750ML 1PC,FIFO,Sales Select,5200200
4800086040909,SELECTA SUPREME COFFEE CRUMBLE 750ML,FIFO,Sales Select,5200200
4800086040916,SELECTA SUPREME QUEZO REAL 750ML,FIFO,Sales Select,5200200
4800086042293,SELECTA MANGO GRAHAM 1.5L,FIFO,Sales Select,5200200
480008604330,SELECTA ICE CREAM CO,FIFO,Sales Select,5200200
4800086043306,CORNETTO COOKIES & DREAM 110ML 1PC,FIFO,Sales Select,5200200
4800086043467,SELECTA HERSHEY MILK CHOCO ALMONDS 1.3L,FIFO,Sales Select,5200200
4800086043573,FIT N' RIGHT ACTIVE 500ML,FIFO,Sales Select,5200200
4800086043603,SELECTA DOUBLE DUTCH 450ML,FIFO,Sales Select,5200200
4800086043610,SELECTA VERY ROCKY ROAD 475ML,FIFO,Sales Select,5200200
4800086043627,SELECTA COOKIES AND CREAM 475ML,FIFO,Sales Select,5200200
4800086043634,SELECTA CFCRMBL450ML,FIFO,Sales Select,5200200
4800086043641,SELECTA PISTACHIO & CASHEW 475ML,FIFO,Sales Select,5200200
4800086043672,SELECTA HERSHEY MILK CHOCOLATE WITH ALMONDS 475ML,FIFO,Sales Select,5200200
4800086044358,SELECTA 3+1 CHOCO+MANGO+UBELECHEFLAN+BUCOSALD 1.5L,FIFO,Sales Select,5200200
4800086044365,SELECTA BIRTHDAY BASO UBE 400ML,FIFO,Sales Select,5200200
4800086044372,SELECTA CREAMDAE HAPI PACK CHOCO 400ML,FIFO,Sales Select,5200200
4800086044389,SELECTA BIRTHDAY BASO KESO 400ML,FIFO,Sales Select,5200200
4800086045119,SELECTA HERS CKS&CHC,FIFO,Sales Select,5200200
4800086045126,SELECTA HERSHEY'S COOKIES & CREAM 450ML,FIFO,Sales Select,5200200
4800086045355,SELECTA 2IN1 PISTACH,FIFO,Sales Select,5200200
4800086045393,SELECTA BLACK FOREST 475ML,FIFO,Sales Select,5200200
4800086045560,SELECTA SUPREME PISTACHIO & CASHEW 1.3L,FIFO,Sales Select,5200200
4800086045676,CORNETTO DISC WHITE CHOCO COOKIES & CREAM 115ML,FIFO,Sales Select,5200200
4800086045751,SELECTA PINIPIG CHOCOLATE 60ML,FIFO,Sales Select,5200200
4800086045829,SELECTA CLASSIC LANGKA 1.3L,FIFO,Sales Select,5200200
4800086045836,SELECTA SUPER THICK UBE/MACAPUNO 1.3L,FIFO,Sales Select,5200200
4800086045928,"SELECTA 3+1 CHOCO, KESO, UBE, BUCO SALAD 1.5L",FIFO,Sales Select,5200200
4800086045973,SELECTA PADDLE WATERMELON 60ML,FIFO,Sales Select,5200200
4800086046000,SELECTA SUP UBE KESO 475 ML,FIFO,Sales Select,5200200
4800086046390,SELECTA 3IN1 CHOCO-LCU-UBE 1L,FIFO,Sales Select,5200200
4800086046482,CORNETTO DISC BLACK CHOCO COOKIE 115ML,FIFO,Sales Select,5200200
4800086046598,SELECTA CHOCO ALMOND FUDGE 450ML,FIFO,Sales Select,5200200
4800086046918,CORNETTO DISC MILK TEA 115ML,FIFO,Sales Select,5200200
4800086046932,SELECTA SOLO CHOCO TOFFEE CRUNCH 475ML,FIFO,Sales Select,5200200
4800086046970,SELECTA CUPS UBE 16X100ML 1PC,FIFO,Sales Select,5200200
4800086046987,SELECTA CREAMDAE CHOCO CUP 100ML,FIFO,Sales Select,5200200
4800086047052,SELECTA MELON STICK 20X65ML 1PC,FIFO,Sales Select,5200200
4800086047106,SELECTA 2N1 BUKO PANDAN MANGO FLOAT 1.3L,FIFO,Sales Select,5200200
4800086047168,SELECTA BANANA GRAHAM CRUNCH 1.3L,FIFO,Sales Select,5200200
4800086047380,SELECTA IH CHOCO ALMOND FUDGE 1X750ML,FIFO,Sales Select,5200200
4800086047472,SELECTA BOOM BOOM COOKIES N CREAM 60ML,FIFO,Sales Select,5200200
4800086047519,SELECTA MELON ICE STICK 60ML,FIFO,Sales Select,5200200
4800086047625,SELECTA IH CHOCO ALMOND FUDGE 1X1.4L,FIFO,Sales Select,5200200
4800086047717,SELECTA 3IN1+1 CHOCOUBEKESOMANGO 1.5L,FIFO,Sales Select,5200200
4800086047854,SELECTA 2IN1 CHOCO ALMOND FUDGE/ COOKIES & CREAM 1,FIFO,Sales Select,5200200
4800086048721,SELECTA SUPREME UBE MACAPUNO 1.3L,FIFO,Sales Select,5200200
4800086048745,SELECTA SUPREME HALO-HALO 1.3L,FIFO,Sales Select,5200200
4800086048769,SELECTA MANGO SANS RIVAL 1.3L,FIFO,Sales Select,5200200
4800086048776,SELECTA SUPREME STRAWBERRIES N' CRÈME 1.3L,FIFO,Sales Select,5200200
4800086048998,SELECTA 2N1 CREAMDAE COOKIES N CREAM CHOCO MALLOWS,FIFO,Sales Select,5200200
4800086049018,SELECTA 2N1 CREAMDAE UBE KESO HALO HALO 1.3L,FIFO,Sales Select,5200200
4800086049032,SELECTA BOOM BOOM CHOCO COOKIES 60ML,FIFO,Sales Select,5200200
4800086049094,SELECTA BOOM BOOM UBE 60ML,FIFO,Sales Select,5200200
4800086049148,CORNETTO HAZELNUT 110ML,FIFO,Sales Select,5200200
4800086049155,SELECTA CREAMDAE STICK C&C 60ML,FIFO,Sales Select,5200200
4800086049162,SELECTA CREAMDAE STICK CHOCO MALLOWS 60ML,FIFO,Sales Select,5200200
4800086049179,SELECTA CREAMDAE KESO FLAVOR ICE CREAM STICK 60ML,FIFO,Sales Select,5200200
4800086049209,SELECTA IH SUP STRAW N CREME 450ML,FIFO,Sales Select,5200200
4800086049230,SELECTA CREAMDAE MANGO 100ML,FIFO,Sales Select,5200200
4800086049315,SELECTA ORANGE SLICE 60ML,FIFO,Sales Select,5200200
4800086049353,SELECTA S COFFEE JELLY 1.3L,FIFO,Sales Select,5200200
4800086049445,SELECTA CUPS RROAD 100ML,FIFO,Sales Select,5200200
4800086049452,SELECTA CUPS C'NCREAM 100ML,FIFO,Sales Select,5200200
4800086049520,SELECTA DOUBLE DUTCH 100ML,FIFO,Sales Select,5200200
4800086049551,CORNT MTCH CRMB115ML,FIFO,Sales Select,5200200
4800086049681,SELECTA 3N1 CHOCO MANGO UBE 750ML,FIFO,Sales Select,5200200
4800086049698,SELECTA IH BIRTHDAY ESP C&C 1.3L,FIFO,Sales Select,5200200
4800086049704,SELECTA BIRTHDAY COOKIES AND CREAM 750ML,FIFO,Sales Select,5200200
4800086049711,SELECTA BIRTHDAY ROCKY ROAD 750ML,FIFO,Sales Select,5200200
4800086049742,SELECT BDY CNCRR1.3L,FIFO,Sales Select,5200200
4800086049797,SELECTA OOH CHOCKY STICK 45ML,FIFO,Sales Select,5200200
4800086049858,SELECTA CLSC CHC2L,FIFO,Sales Select,5200200
4800086049933,SELECTA CLS NPLT1.3L,FIFO,Sales Select,5200200
4800086049995,SELECTA MNG FLT 1.3L,FIFO,Sales Select,5200200
4800086050021,SELECTA BDAY BF1.3L,FIFO,Sales Select,5200200
4800086050069,SELECTA VNL ALM1.3L,FIFO,Sales Select,5200200
4800086050120,SELECTA SCP CHC100ML,FIFO,Sales Select,5200200
4800086050168,SELECT CRNCHY MX65ML,FIFO,Sales Select,5200200
4800086050199,SELCT NY CHSCK1.3L,FIFO,Sales Select,5200200
4800086050205,SELCT NY CHSCK 450ML,FIFO,Sales Select,5200200
4800086050212,SELCT AVCD DRM 1.3L,FIFO,Sales Select,5200200
4800086050236,SELECTA COCOUBE 50ML,FIFO,Sales Select,5200200
4800086050250,SELECTA MELON 50ML,FIFO,Sales Select,5200200
4800086050267,SELCT ORNG BLST 45ML,FIFO,Sales Select,5200200
4800086050274,SELCT CR CHCMLT1.3L,FIFO,Sales Select,5200200
4800086050281,SELCT CR CHCMLT450ML,FIFO,Sales Select,5200200
4800086050298,CORNETTO BERRY CRAZY FOR YOH 110ML,FIFO,Sales Select,5200200
4800086050304,SELCT BDY3N1CVS750ML,FIFO,Sales Select,5200200
4800086050311,SELCT 3+1 CVS 1.3L,FIFO,Sales Select,5200200
4800086050328,SELCT BDY3N1UMA750ML,FIFO,Sales Select,5200200
4800086050359,SELECTA ICS CHOCKY 45ML,FIFO,Sales Select,5200200
4800086050366,SELCT 2N1 UBKS 1.3L,FIFO,Sales Select,5200200
4800086050526,SELECTA IH SUP CHC CHP CKIE DOUGH 1X1.3L,FIFO,Sales Select,5200200
4800086050540,SELECTA IH SUP SPECULOOS & CREAM 1X1.3L,FIFO,Sales Select,5200200
4800086134325,CORNETTO CLASSIC CHOCOLATE 110ML,FIFO,Sales Select,5200200
4800088218061,VIRGINIA LONGANIZA DE CEBU 400G,FIFO,Sales Select,5200200
4800088218337,FRENCH FRIES 1KG,FIFO,Sales Select,5200200
4800088218368,VIRGINIA CHICKEN TOCINO 180G,FIFO,Sales Select,5200200
4800088219099,VIRG CHCKN TCN180G,FIFO,Sales Select,5200200
4800088230582,HAPPY BOOSTER HOTDOG REGULAR 1KG,FIFO,Sales Select,5200200
4800088230605,HAPPY BOOSTER HOTDOG REGULAR 250G,FIFO,Sales Select,5200200
4800088230643,VIRGINIA PREMIUM HOTDOG JUMBO 1KG,FIFO,Sales Select,5200200
4800088230667,VIRGINIA PREMIUM HOTDOG JUMBO 240G,FIFO,Sales Select,5200200
4800088270557,VIRGINIA HOTDOG 500G,FIFO,Sales Select,5200200
4800088270564,VIRGINIA PREMIUM HOTDOG JUMBO 500G,FIFO,Sales Select,5200200
4800088270717,NEW YORKER HOTDOG 1KG,FIFO,Sales Select,5200200
4800088298032,NEW YORKER CHEESE FILLED HOTDOG JUMBO-6 1KG,FIFO,Sales Select,5200200
4800092110542,SUPERSTIX PANDA 330G,FIFO,Sales Select,5200200
4800092110597,SUPERSTIX MILK FLAVOR 335.5 G,FIFO,Sales Select,5200200
4800092113338,REBISCO CRACKERS 33G,FIFO,Sales Select,5200200
4800092116513,CHOCO MUCHO COOKIE DOUBLE CHOCO 33G,FIFO,Sales Select,5200200
4800092330131,DING DONG MIX NUTS 95G,FIFO,Sales Select,5200200
4800092330292,HAPPY GARLIC PEANUTS 100G,FIFO,Sales Select,5200200
4800092330667,HAPPY CLASSIC PEANUTS BBQ,FIFO,Sales Select,5200200
4800092331732,DING DONG SNACK MIX 95G,FIFO,Sales Select,5200200
4800092331909,DINGDONG MN H&P 100G,FIFO,Sales Select,5200200
4800092332630,DINGDONG SNACK MIX SWEET & SPICY,FIFO,Sales Select,5200200
4800092332852,DINGDONG MN REAL GARLIC 100G,FIFO,Sales Select,5200200
4800092333255,HI-HO CRUNCHY CRACKER NUTS BBQ 160G,FIFO,Sales Select,5200200
4800092550904,FUDGEE BARR CHOCOLATE 39G,FIFO,Sales Select,5200200
4800092551284,FUDGEE BARR MILK 40 G,FIFO,Sales Select,5200200
4800092551383,FUDGEE BARR MOCHA CAKE BAR 39G,FIFO,Sales Select,5200200
4800092551451,FUDGEE BAR MACAPUNO 390G,FIFO,Sales Select,5200200
4800092551604,DOOWEE DONUT CHOCO DIPPED CHOCO 42G,FIFO,Sales Select,5200200
4800092553028,DOWEE STRAWBERRY DONUT 44G,FIFO,Sales Select,5200200
4800092553226,FUDGEE BAR DARK CHOCOLATE 38G,FIFO,Sales Select,5200200
4800092555145,DOOWEE DONUT CHOCO MALLOW 60G,FIFO,Sales Select,5200200
4800092556326,DOOWEE DONUT PURPLE YUM 60G,FIFO,Sales Select,5200200
4800092556821,DOOWEE DNT STRBR58G,FIFO,Sales Select,5200200
4800092662935,CHOCO MUCHO CHUNKY&CHEWY 32G,FIFO,Sales Select,5200200
4800099101154,WILKINS DISTILLED WATER 1.5L,FIFO,Sales Select,5200200
4800100720046,MY SHALDAN LIME 1PC,FIFO,Sales Select,5200200
4800100800021,MY SHALDAN NEO STRAWBERRY 80G,FIFO,Sales Shoc+,5200300
4800119120349,FLAWLESSLY U 2IN1 FACIAL CLEANSER PAPAYA+CALAMANSI,FIFO,Sales Select,5200200
4800119120851,SKIN WHITE WHITENING LOTION SPF10 50ML,FIFO,Sales Select,5200200
4800119120868,SKIN WHITE WHITENING LOTION SPF10 100ML,FIFO,Sales Select,5200200
4800119211283,SKINWHITE CLASSIC LOTION LIGHT 100ML,FIFO,Sales Select,5200200
4800119211658,MAXIPEEL EXFOLIANT SOLUTION 60ML,FIFO,Sales Select,5200200
4800119211795,MAXI-PEEL EXFOLIANT #2 60ML,FIFO,Sales Select,5200200
4800119212013,MAXI-PEEL SUN PROTECTION CREAM 15G,FIFO,Sales Select,5200200
4800119212044,MAXI MSTRZ CRM 15G,FIFO,Sales Select,5200200
4800119216165,FLAWLESSLY U PAPAYA+CALAMANSI SPF10 100ML,FIFO,Sales Select,5200200
4800119216431,FLAWLESSLY U 2IN1 FACIAL CLEANSER GREEN PAPAYA+CALAMANS I75ML,FIFO,Sales Select,5200200
4800119216608,FLAWLESSLY U 2IN1 FACIAL CLEANSER GREEN PAPAYA+CAL,FIFO,Sales Select,5200200
4800119217254,MAXI-PEEL MICRO-EXFOLIANT SOAP 90G,FIFO,Sales Select,5200200
4800119218343,SKIN WHITE POWER WHITENING SPF20 100ML,FIFO,Sales Select,5200200
4800119218589,SKIN WHITE GLUTATHIONE+ VITAMIN C SPF20 100ML,FIFO,Sales Select,5200200
4800119218695,SKINW PWD WHITE 7G,FIFO,Sales Select,5200200
4800119218718,SKINW PWD LTBEIGE7G,FIFO,Sales Select,5200200
4800119220476,HYGIENIX MOISTURIZER 250 ML,FIFO,Sales Select,5200200
4800119222029,SKIN WHITE KOJIC ACID+RETINOL SPF20 100ML,FIFO,Sales Select,5200200
4800119235531,MAXIPEEL ZERO EXFO FLUID 50ML,FIFO,Sales Select,5200200
4800119238259,HYGIENIX ALCOHOL 250 ML,FIFO,Sales Select,5200200
4800119238266,HYGIENIX ALCOHOL WITH MOISTURIZER 500ML,FIFO,Sales Select,5200200
4800119240290,HYGIENIX ALCOHOL 250ML,FIFO,Sales Select,5200200
4800130100016,GSM RED FRASCO (QUATRO CANTOS) 700ML,FIFO,Sales Select,5200200
4800130100023,GSM RED ROUND 350ML,FIFO,Sales Select,5200200
4800130100030,GSM RED FRASQUITO QUATRO CANTOS 350ML,FIFO,Sales Select,5200200
4800130121097,PRIMERA LIGHT BRANDY LONG NECK 750ML,FIFO,Sales Select,5200200
4800130728128,GSM BLUE MOJITO 700ML,FIFO,Sales Select,5200200
4800130855824,GSM POMELO LONG NECK 700ML,FIFO,Sales Select,5200200
4800130910127,GSM LIGHT GIN 700ML,FIFO,Sales Select,5200200
4800130929815,PRIMERA 1L,FIFO,Sales Select,5200200
4800130955715,GSM MARGARITA LONG NECK 700ML,FIFO,Sales Select,5200200
4800135003091,PH CARE INTIMATE WASH 30ML,FIFO,Sales Select,5200200
4800135003251,MYRA CLASSIC WHITENING VITAMIN LOTION 100ML,FIFO,Sales Select,5200200
4800135003305,MYRA WHITENING PLUS VITAMIN LOTION 100ML,FIFO,Sales Select,5200200
4800135007792,PH CARE FLORAL CLEAN FEMININE WASH 30ML,FIFO,Sales Select,5200200
4800135007822,PH CARE ICY FRESHNESS 30ML,FIFO,Sales Select,5200200
4800137365326,MAYA THE ORIGINAL HOTCAKE MIX FLUFFY N'TASTY 500G,FIFO,Sales Select,5200200
4800142110027,EMPERADOR BRANDY 750ML,FIFO,Sales Select,5200200
4800142110089,EMPERADOR LIGHT 750ML,FIFO,Sales Select,5200200
4800142110102,EMPERADOR LIGHT 1L,FIFO,Sales Select,5200200
4800142113325,THE BAR PINK GIN 355ML,FIFO,Sales Select,5200200
4800142113516,THE BAR GIN PREMIUM DRY 700ML,FIFO,Sales Select,5200200
4800142113530,THE BAR LIME GIN 700ML,FIFO,Sales Select,5200200
4800142113615,THE BAR PINK GRAPE FRUIT FRUITY MIX 700ML,FIFO,Sales Select,5200200
4800142113622,THE BAR FRUITY MIX GREEN GRAPE 700ML,FIFO,Sales Select,5200200
4800142116111,SMIRNOFF MULE BOT 330ML,FIFO,Sales Select,5200200
4800142118733,EMPERADOR COFFEE BRANDY 750ML,FIFO,Sales Select,5200200
4800142901052,EMPERADOR LIGHT 750ML W/ JAMAICA LIME JUICE,FIFO,Sales Select,5200200
4800148532441,MARBY SPANISH BREAD 180G,FIFO,Sales Select,5200200
480016112560,CREAM-O CAKEWICH,FIFO,Sales Select,5200200
4800165523040,NISSING YAKISOBA SPICY CHICKEN 52G,FIFO,Sales Select,5200200
4800194101134,OISHI CRACKLINGS SALT & VINEGAR 50G,FIFO,Sales Select,5200200
4800194105842,OISHI BAKED PORKY HOT & SPICY 34G,FIFO,Sales Select,5200200
4800194105958,OISHI PRAWN SWEET & EXTRA HOT 60 GRAMS,FIFO,Sales Select,5200200
4800194106016,OISHI POTATO FRIES PS 50G,FIFO,Sales Select,5200200
4800194106030,OISHI POTATO FRIES KETCHUP 50G,FIFO,Sales Select,5200200
4800194106092,OISHI POTATO CRISP BEEF N' CHILI 50G,FIFO,Sales Select,5200200
4800194106153,OISHI POTATO CRISPS GARLIC 50G,FIFO,Sales Select,5200200
4800194106696,OISHI POTATO FRIES BARBECUE 50G,FIFO,Sales Select,5200200
4800194106771,OISHI POTATO FRIES CHEESE 50G,FIFO,Sales Select,5200200
4800194106788,POTATO CRISPS CHEESE 50G,FIFO,Sales Select,5200200
4800194114462,OISHI PILLOWS 150G,FIFO,Sales Select,5200200
4800194115063,OISHI NATURAL POTATO CHIPS PLAIN SALTED 60G,FIFO,Sales Select,5200200
4800194115087,OISHI POTATO CHIPS SWEET & SPICY 60G,FIFO,Sales Select,5200200
4800194115421,RIDGES ONION & GARLIC 60G,FIFO,Sales Select,5200200
4800194115438,RIDGES CHEESE 60G,FIFO,Sales Select,5200200
4800194115452,RIDGES BBQ 60G,FIFO,Sales Select,5200200
4800194115957,OISHI POTATO CHIPS FRENCH ONION 60G,FIFO,Sales Select,5200200
4800194131230,OISHI POTATO FRIES PLAIN SALTED 90G,FIFO,Sales Select,5200200
4800194145046,BREAD PAN WHEAT 42G,FIFO,Sales Select,5200200
4800194152594,OISH GRBNT RSTALM30G,FIFO,Sales Select,5200200
4800194158961,SMART C DALANDAN BURST 500ML,FIFO,Sales Select,5200200
4800194173223,OISHI BREAD PAN C&G ONION 42G,FIFO,Sales Select,5200200
4800194173230,OISHI BREAD PAN TOASTED G 42G,FIFO,Sales Select,5200200
4800194173681,OISHI BREAD PAN BUTTER TOAST 42G,FIFO,Sales Select,5200200
4800194177085,OISHI PRAWN CRACKERS ORIGINAL 90G,FIFO,Sales Select,5200200
4800194177092,OISHI KEREI YUMMY FLAKES 60G,FIFO,Sales Select,5200200
4800194177108,OISHI RIN-BEE 85G,FIFO,Sales Select,5200200
4800194177146,OISHI FISH CRACKERS 90G,FIFO,Sales Select,5200200
4800194177771,OISHI POTATO FRIES CHEESE 90G,FIFO,Sales Select,5200200
4800194177863,OISHI CRISPY PATATA 85G,FIFO,Sales Select,5200200
4800194177955,OISHI PRAWN CRACKERS S&S 90G,FIFO,Sales Select,5200200
4800194177962,OISHI PRAWN CRACKERS SPICY 90G,FIFO,Sales Select,5200200
4800194179881,MARTY'S CRAKLING PLAIN SALTED 90G,FIFO,Sales Select,5200200
4800194179898,OISHI MARTY'S CRACKLIN SPICY VINEGAR 90G,FIFO,Sales Select,5200200
4800194179904,OISHI MARTY'S CRACKLIN SALT N' VINEGAR 90G,FIFO,Sales Select,5200200
4800194184090,OISHI SMART C+ ORANG,FIFO,Sales Select,5200200
4800194185080,SMART C+ LEMON SQUEEZE JUICE DRINK 500ML,FIFO,Sales Select,5200200
4800194185097,SMART C+ ORANGE 500ML,FIFO,Sales Select,5200200
4800194185103,SMAR POMGRPEFRT500ML,FIFO,Sales Select,5200200
4800194185196,SMART C+ CALAMANSI 500ML,FIFO,Sales Select,5200200
4800194187084,SMARTC LEMONSQZE1L,FIFO,Sales Select,5200200
4800212000302,FAIRYS SUGAR CONE,FIFO,Sales Select,5200200
4800214014048,FRUITELLA ORANGE 36G,FIFO,Sales Select,5200200
4800214015045,FRUITELLA STRAWBERRY 36G,FIFO,Sales Select,5200200
4800220503154,TANDUAY RHUM DARK 750ML,FIFO,Sales Select,5200200
4800220503451,TANDUAY RHUM 250ML,FIFO,Sales Select,5200200
4800220520359,JAMAICA LIME JUICE CORDIAL 350ML.,FIFO,Sales Select,5200200
4800220531355,TANDUAY ICE ORIGINAL 330ML,FIFO,Sales Select,5200200
4800220531379,TANDUAY ICE BLUE ILLUSION 330ML,FIFO,Sales Select,5200200
4800220587154,TANDUAY RHUM LIGHT 750ML,FIFO,Sales Select,5200200
4800220596354,TANDUAY ICE LIGHT 330ML,FIFO,Sales Select,5200200
4800220604752,TANDUAY SELECT BLENDED RHUM 700ML,FIFO,Sales Select,5200200
4800237331252,PEANUT BAR CHOCO MANI SAKTO 228G,FIFO,Sales Select,5200200
4800249003567,CDO LUNCHEONMEAT350G,FIFO,Sales Select,5200200
4800249005776,BINGO CORNED BEEF 150G,FIFO,Sales Select,5200200
4800249006612,SAN MARINO CORNED TUNA 150G,FIFO,Sales Select,5200200
4800249006636,SAN MARINO CHILI CORNED TUNA 150G,FIFO,Sales Select,5200200
4800249006674,SAN MARINO CHILI CORNED TUNA 180G,FIFO,Sales Select,5200200
4800249008951,SAN MARINO TUNA PAELLA EASY OPEN 180G,FIFO,Sales Select,5200200
4800249029024,SAN MARINO MACKEREL SWEET&SOUR 165G,FIFO,Sales Select,5200200
4800249029079,SAN MARINO PREMIUM TAWILIS 85G,FIFO,Sales Select,5200200
4800249029277,RANCH HOUSE CORNED BEEF 380G,FIFO,Sales Select,5200200
4800249035926,RANCH HOUSE CHILI GARLIC CORNED BEEF 380G,FIFO,Sales Select,5200200
4800274003518,QUAKER INSTANT OATMEAL 33G,FIFO,Sales Select,5200200
4800274310357,QUAKER INSTANT OATMEAL BANANA & HONEY 33G,FIFO,Sales Select,5200200
4800274312009,QUAKER OATMEAL BANAN,FIFO,Sales Select,5200200
4800274330355,QUAKER INSTANT OATMEAL CHOCOLATE 33G,FIFO,Sales Select,5200200
4800274410408,QAUKEROATORIGMLK12S,FIFO,Sales Select,5200200
4800274800278,QUAKER OATMEAL HONEY 27G,FIFO,Sales Select,5200200
4800274800292,QUAKER COOKIES CHOCOLATE CHIPS 25G,FIFO,Sales Select,5200200
4800274823185,QUAKER OATIES MINI OAT COOKIES HONEY NUTS 26G,FIFO,Sales Select,5200200
4800274834280,QUAKER OATIES MINI OATS COOKIES APPLE CINNAMON 28G,FIFO,Sales Select,5200200
4800274854189,QUAKER OATIES MINI OAT COOKIES CHOCOLATE CHIPS 28G,FIFO,Sales Select,5200200
4800314000118,SCOT HEAVYDUTY1PK,FIFO,Sales Select,5200200
4800314005489,SCOTCH BRITE HEAVY DUTY SCRUB SPONGE 1PC,FIFO,Sales Select,5200200
4800314009692,SCOTCH BRITE SCRUB SPONGE 1PC,FIFO,Sales Select,5200200
4800317500011,WHITE RABBIT BUTTERTOFFEE 230G,FIFO,Sales Select,5200200
4800318570174,SCOTT'S VITAMIN C OR,FIFO,Sales Select,5200200
4800344004940,SILVER SWAN SUKANG PUTI 200ML,FIFO,Sales Select,5200200
4800350108878,POCARI SWEAT 900ML,FIFO,Sales Select,5200200
4800361000499,NESTLE GOLD HONEY FLAKES 220G,FIFO,Sales Select,5200200
4800361002851,KOKO KRUNCH 170G,FIFO,Sales Select,5200200
4800361002936,NESTLES HONEY STARS CEREAL 150G,FIFO,Sales Select,5200200
4800361015103,NESTLE FRESH MILK 250ML,FIFO,Sales Select,5200200
4800361015110,NESTLE FRESH MILK 1L,FIFO,Sales Select,5200200
4800361015165,NESTLE LOW FAT MILK 1L,FIFO,Sales Select,5200200
4800361015172,NESTLE LOW FAT MILK 250ML,FIFO,Sales Select,5200200
4800361015400,NESTLE CHUCKIE 250ML,FIFO,Sales Select,5200200
4800361061322,NESTLE ALL PURPOSE CREAM 250ML,FIFO,Sales Select,5200200
4800361331265,NESTLE CHUCKIE 1 L,FIFO,Sales Select,5200200
4800361331289,NESTLE BEARBRAND STERILIZED 1 L,FIFO,Sales Select,5200200
4800361331500,NESTLE BEAR BRAND S MILK 200ML,FIFO,Sales Select,5200200
4800361339186,NESCAFE CLASSIC REFILL 25G,FIFO,Sales Select,5200200
4800361339568,NESCAFE CLASSIC 2 G,FIFO,Sales Select,5200200
4800361346429,NESTLE KOKO KRUNCH DUO 170G,FIFO,Sales Select,5200200
4800361361811,BEAR BRAND GINSENG 200ML,FIFO,Sales Select,5200200
4800361361835,BEAR BRAND GINKGO BILOBA 200ML,FIFO,Sales Select,5200200
4800361362139,NESTLE MILO RTD 180ML,FIFO,Sales Select,5200200
4800361379557,NESTEA LEMON ICED TEA 20G,FIFO,Sales Select,5200200
4800361381024,BEAR BRAND POWDERED MILK SWAK PACK 33G,FIFO,Sales Select,5200200
4800361381086,BEAR BRAND POWDER MILK 150G,FIFO,Sales Select,5200200
4800361381581,NESTLE NON FAT MILK 1L,FIFO,Sales Select,5200200
4800361382083,NESTEA APPLE ICED TEA 20G,FIFO,Sales Select,5200200
4800361383301,MILO CHOCO DRINK 22G,FIFO,Sales Select,5200200
4800361383493,NESCAFE CREAMY LATTE 27.5G,FIFO,Sales Select,5200200
4800361385107,NESCAFE 3 'N 1 BROWN,FIFO,Sales Select,5200200
4800361386036,NESCAFE 3N1 ORIGINAL 28G,FIFO,Sales Select,5200200
4800361387989,NESTEA HONEYBLEND 25,FIFO,Sales Select,5200200
4800361388313,NESTLE CHUCKIE 180ML,FIFO,Sales Select,5200200
4800361388757,BEAR BRAND POWDERED MILK 320G,FIFO,Sales Select,5200200
